moved_at,original_path,bucket,category,reason,new_path
2026-08-01T18:34:03.586555+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 221748.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows of data structured in a fixed column layout, characteristic of a passenger manifest.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-28 221748.png
2026-08-01T18:34:03.587046+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 222105.png,dense_tabular_rows,dense_tabular_rows,"The image displays numerous repeated rows with a fixed column structure, characteristic of a passenger manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-28 222105.png
2026-08-01T18:34:03.587828+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 223141.png,dense_tabular_rows,dense_tabular_rows,The image displays multiple lines of handwritten entries suggesting a repeating record structure typical of a manifest or list.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-28 223141.png
2026-08-01T18:34:03.588355+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 230258.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows of data structured in a repeating column format, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-28 230258.png
2026-08-01T18:34:03.588878+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 230403.png,dense_tabular_rows,dense_tabular_rows,"The image displays a structured form with multiple columns designed to list passenger information, indicating repeated row structures.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-28 230403.png
2026-08-01T18:34:03.589434+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 232508.png,dense_tabular_rows,dense_tabular_rows,"The image displays structured, repeated rows of data, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-28 232508.png
2026-08-01T18:34:03.589947+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 233320.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-28 233320.png
2026-08-01T18:34:03.590433+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-29 002009.png,dense_tabular_rows,dense_tabular_rows,"The image displays numerous repeating rows with a fixed column structure, characteristic of a passenger manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-29 002009.png
2026-08-01T18:34:03.590959+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 161508.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-30 161508.png
2026-08-01T18:34:03.591534+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 191902.png,dense_tabular_rows,dense_tabular_rows,"The image displays structured data in rows with fixed columns, characteristic of a manifest or census record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-30 191902.png
2026-08-01T18:34:03.592293+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 193051.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a census page or manifest.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-30 193051.png
2026-08-01T18:34:03.592862+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 004451.png,dense_tabular_rows,dense_tabular_rows,"The image displays many repeated rows with a fixed column structure, characteristic of a passenger manifest.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-31 004451.png
2026-08-01T18:34:03.593421+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 004828.png,dense_tabular_rows,dense_tabular_rows,"The image displays numerous repeated rows with a fixed column structure, characteristic of a passenger manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-31 004828.png
2026-08-01T18:34:03.593937+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 005010.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple repeating rows with a fixed column structure, characteristic of a passenger manifest.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-31 005010.png
2026-08-01T18:34:03.594455+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 183905.png,dense_tabular_rows,dense_tabular_rows,"The document displays numerous repeated rows with fixed columns, characteristic of a census or manifest.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-05-31 183905.png
2026-08-01T18:34:03.595047+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 234316.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows of structured data, characteristic of a passenger manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-01 234316.png
2026-08-01T18:34:03.595903+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 234336.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple lines of data arranged in a repeating column structure, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-01 234336.png
2026-08-01T18:34:03.596677+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 183547.png,dense_tabular_rows,dense_tabular_rows,"The document presents a list of names and associated terms in a repeating, structured column format.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-02 183547.png
2026-08-01T18:34:03.597291+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 233409.png,dense_tabular_rows,dense_tabular_rows,"The image displays a fixed column layout with distinct labels, suggesting a structure for repeated entries.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-02 233409.png
2026-08-01T18:34:03.597803+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 211326.png,dense_tabular_rows,dense_tabular_rows,"The image displays a list of distinct alphanumeric codes arranged in a columnar format, suggesting a repetitive data structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-04 211326.png
2026-08-01T18:34:03.598356+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 222359.png,dense_tabular_rows,dense_tabular_rows,"The document displays multiple repeated rows with consistent column structures, characteristic of a census or manifest.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-04 222359.png
2026-08-01T18:34:03.598870+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 222730.png,dense_tabular_rows,dense_tabular_rows,"The document displays multiple repeating rows with consistent column structures, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-04 222730.png
2026-08-01T18:34:03.599428+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 222747.png,dense_tabular_rows,dense_tabular_rows,"The document displays multiple distinct entries with repeated column structures, characteristic of a tabular record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-04 222747.png
2026-08-01T18:34:03.599919+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 073946.png,dense_tabular_rows,dense_tabular_rows,"The document consists of many repeated rows with fixed columns, characteristic of a manifest or tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-05 073946.png
2026-08-01T18:34:03.600439+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 082420.png,dense_tabular_rows,dense_tabular_rows,"The input consists of multiple repeated entries indicating copies of Libers, fitting the definition of dense tabular rows.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-05 082420.png
2026-08-01T18:34:03.600922+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 113858.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows with repeated, structured data columns, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-06 113858.png
2026-08-01T18:34:03.601529+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 114456.png,dense_tabular_rows,dense_tabular_rows,"The input displays multiple rows with a consistent, repeated column structure, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-06 114456.png
2026-08-01T18:34:03.602094+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 122051.png,dense_tabular_rows,dense_tabular_rows,The document displays multiple rows with repeated column structures detailing different items or records.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-06 122051.png
2026-08-01T18:34:03.602657+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 122433.png,dense_tabular_rows,dense_tabular_rows,"The document presents multiple distinct entries in a fixed column layout, characteristic of a manifest or tabular record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-06 122433.png
2026-08-01T18:34:03.603176+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 151612.png,dense_tabular_rows,dense_tabular_rows,The image consists of multiple repeating rows with a fixed column structure detailing records.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-06 151612.png
2026-08-01T18:34:03.604091+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-06 162905.png,dense_tabular_rows,dense_tabular_rows,"The image consists of multiple repeated rows sharing the same column structure, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-06 162905.png
2026-08-01T18:34:03.604764+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 154656.png,dense_tabular_rows,dense_tabular_rows,"The document consists of many repeated rows, each detailing a different individual, indicating a census or manifest structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 154656.png
2026-08-01T18:34:03.605275+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 160717.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple sequential rows, each detailing a different individual with structured information, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 160717.png
2026-08-01T18:34:03.605830+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 180934.png,dense_tabular_rows,dense_tabular_rows,"The document displays multiple rows with a consistent column structure, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 180934.png
2026-08-01T18:34:03.606371+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 203805.png,dense_tabular_rows,dense_tabular_rows,"The document displays structured, repeated entries typical of a census record, indicating dense tabular rows.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 203805.png
2026-08-01T18:34:03.606918+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 213141.png,dense_tabular_rows,dense_tabular_rows,"The document consists of multiple item details listed in a repeating, structured format, characteristic of a manifest or tabular record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 213141.png
2026-08-01T18:34:03.607496+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 213407.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows with repeated column structures, characteristic of a dense tabular record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 213407.png
2026-08-01T18:34:03.608070+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 214348.png,dense_tabular_rows,dense_tabular_rows,"The image displays multiple rows with a consistent, repeating column structure, characteristic of a manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 214348.png
2026-08-01T18:34:03.608566+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 214412.png,dense_tabular_rows,dense_tabular_rows,"The image displays many repeated rows with a fixed column structure, characteristic of a passenger manifest or census page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\dense_tabular_rows\Screenshot 2026-06-07 214412.png
